sample_id	major_species	abundance	taxid	phylum	class	order	family	genus	species	original_path	ftp_path
SAMN02745975	Geosporobacter ferrireducens	62.253	1424294	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Geosporobacter	Geosporobacter ferrireducens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745975.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_294/SAMN02745975.contigs.fa.gz
SAMN02198987	Stappia sp. ES.058	62.259	1881061	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Stappia	Stappia sp. ES.058	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02198987.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02198987.contigs.fa.gz
SAMD00003289	Obesumbacterium proteus	62.522	82983	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium	Obesumbacterium proteus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00003289.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_000/SAMD00003289.contigs.fa.gz
SAMN06453967	Candidatus Koribacter versatilis	63.107	658062	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus Koribacter	Candidatus Koribacter versatilis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06453967.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06453967.contigs.fa.gz
SAMN07312426	Pantoea calida	63.858	665913	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta calida	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_481/SAMN07312426.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_481/SAMN07312426.contigs.fa.gz
SAMEA3448420	Limnohabitans sp. 63ED37-2	63.99399999999999	1678128	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	Limnohabitans sp. 63ED37-2	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_174/SAMEA3448420.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_174/SAMEA3448420.contigs.fa.gz
SAMN08778573	Kordia sp. SMS9	64.274	2282170	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	Kordia sp. SMS9	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08778573.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08778573.contigs.fa.gz
SAMN05216238	Lentibacillus amyloliquefaciens	64.373	1472767	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lentibacillus	Lentibacillus amyloliquefaciens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216238.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_393/SAMN05216238.contigs.fa.gz
SAMEA3642848	Pseudarthrobacter equi	64.874	728066	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter equi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642848.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642848.contigs.fa.gz
SAMN03943231	Shinella sp. HZN7	67.217	879274	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella sp. HZN7	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_344/SAMN03943231.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_344/SAMN03943231.contigs.fa.gz
SAMN05661096	Marivirga tractuosa	67.305	1006	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marivirga	Marivirga tractuosa	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05661096.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05661096.contigs.fa.gz
SAMN05421595	Austwickia chelonae	68.257	100225	Actinobacteria	Actinobacteria	Micrococcales	Dermatophilaceae	Austwickia	Austwickia chelonae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421595.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421595.contigs.fa.gz
SAMN02440712	Acetobacterium sp. KB-1	68.708	2184575	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Acetobacterium	Acetobacterium sp. KB-1	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02440712.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02440712.contigs.fa.gz
SAMN08769778	Maricaulis maris	69.173	74318	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Maricaulis	Maricaulis maris	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769778.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769778.contigs.fa.gz
SAMN03840667	Chelatococcus daeguensis	71.202	444444	Proteobacteria	Alphaproteobacteria	Rhizobiales	Chelatococcaceae	Chelatococcus	Chelatococcus daeguensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_341/SAMN03840667.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_341/SAMN03840667.contigs.fa.gz
SAMN02199248	Serinicoccus sp. JLT9	71.495	1758689	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Serinicoccus	Serinicoccus sp. JLT9	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199248.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02199248.contigs.fa.gz
SAMN00839618	Neorhizobium galegae	72.72800000000001	399	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Neorhizobium galegae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00839618.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_269/SAMN00839618.contigs.fa.gz
SAMN08778907	Luteibacter rhizovicinus	72.875	242606	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	Luteibacter rhizovicinus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08778907.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_560/SAMN08778907.contigs.fa.gz
SAMN05443639	Stigmatella aurantiaca	73.129	41	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Stigmatella	Stigmatella aurantiaca	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05443639.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05443639.contigs.fa.gz
SAMN09769431	Herbaspirillum hiltneri	73.91	341045	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum hiltneri	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_624/SAMN09769431.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_624/SAMN09769431.contigs.fa.gz
SAMN02256431	Methylocystis sp. SC2	73.913	187303	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	Methylocystis sp. SC2	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256431.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02256431.contigs.fa.gz
SAMN06213936	Kibdelosporangium phytohabitans	74.241	860235	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium phytohabitans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_440/SAMN06213936.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_440/SAMN06213936.contigs.fa.gz
SAMN09780794	Thermaerobacter marianensis	74.901	73919	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter marianensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_625/SAMN09780794.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_625/SAMN09780794.contigs.fa.gz
SAMN02923804	Negativicoccus massiliensis	75.593	1702287	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Negativicoccus	Negativicoccus massiliensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_303/SAMN02923804.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_303/SAMN02923804.contigs.fa.gz
SAMN04515619	Collimonas fungivorans	76.825	158899	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas fungivorans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_370/SAMN04515619.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_370/SAMN04515619.contigs.fa.gz
SAMN08125768	Paraglaciecola psychrophila	77.789	326544	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	Paraglaciecola psychrophila	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125768.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_528/SAMN08125768.contigs.fa.gz
SAMN07782285	Janthinobacterium sp. B9-8	78.08800000000001	1236179	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. B9-8	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_516/SAMN07782285.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_516/SAMN07782285.contigs.fa.gz
SAMN07280044	Sulfuricurvum kujiense	78.206	148813	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfuricurvum	Sulfuricurvum kujiense	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_480/SAMN07280044.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_480/SAMN07280044.contigs.fa.gz
SAMN02441182	Jeotgalicoccus saudimassiliensis	78.315	1461582	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	Jeotgalicoccus saudimassiliensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441182.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441182.contigs.fa.gz
SAMN04198240	Glutamicibacter arilaitensis	78.757	256701	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	Glutamicibacter arilaitensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_351/SAMN04198240.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_351/SAMN04198240.contigs.fa.gz
SAMN06473672	Gordonibacter urolithinfaciens	79.799	1335613	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter urolithinfaciens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473672.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06473672.contigs.fa.gz
SAMN02232029	Halothece sp. PCC 7418	80.392	65093	Cyanobacteria		Chroococcales	Aphanothecaceae	Halothece	Halothece sp. PCC 7418	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232029.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_275/SAMN02232029.contigs.fa.gz
SAMN05421829	Azoarcus sp. CIB	80.433	198107	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus sp. CIB	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421829.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421829.contigs.fa.gz
SAMEA3642996	Methylibium petroleiphilum	80.725	105560	Proteobacteria	Betaproteobacteria	Burkholderiales		Methylibium	Methylibium petroleiphilum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642996.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_187/SAMEA3642996.contigs.fa.gz
SAMN02441375	Spirosoma aerolatum	80.782	1211326	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma aerolatum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441375.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441375.contigs.fa.gz
SAMN05421830	Desulfomicrobium baculatum	80.809	899	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Desulfomicrobium baculatum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421830.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421830.contigs.fa.gz
SAMN05421678	Actinopolymorpha singaporensis	80.817	117157	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Actinopolymorpha	Actinopolymorpha singaporensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421678.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_404/SAMN05421678.contigs.fa.gz
SAMN02441025	Kangiella profundi	81.211	1561924	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiella	Kangiella profundi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441025.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_285/SAMN02441025.contigs.fa.gz
SAMN06468391	Shigella dysenteriae	81.501	622	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06468391.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_456/SAMN06468391.contigs.fa.gz
SAMN00778811	Cloacibacillus porcorum	81.541	1197717	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778811.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00778811.contigs.fa.gz
SAMN07621227	Dyadobacter fermentans	82.203	94254	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	Dyadobacter fermentans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07621227.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_501/SAMN07621227.contigs.fa.gz
SAMN05720377	Gallionella capsiferriformans	82.743	370405	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Gallionella	Gallionella capsiferriformans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05720377.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05720377.contigs.fa.gz
SAMN03840601	Anoxybacillus flavithermus	83.032	33934	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus flavithermus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_341/SAMN03840601.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_341/SAMN03840601.contigs.fa.gz
SAMN05860954	Paucimonas lemoignei	84.222	29443	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paucimonas	Paucimonas lemoignei	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_419/SAMN05860954.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_419/SAMN05860954.contigs.fa.gz
SAMN05718038	Pseudonocardia sp. AL041005-10	84.34	445576	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia sp. AL041005-10	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05718038.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_414/SAMN05718038.contigs.fa.gz
SAMN02194395	Rubrivivax gelatinosus	84.432	28068	Proteobacteria	Betaproteobacteria	Burkholderiales		Rubrivivax	Rubrivivax gelatinosus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194395.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_274/SAMN02194395.contigs.fa.gz
SAMN04487930	Cytophaga hutchinsonii	85.37	985	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga	Cytophaga hutchinsonii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04487930.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04487930.contigs.fa.gz
SAMN04244580	Xanthobacter autotrophicus	85.391	280	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter autotrophicus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_353/SAMN04244580.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_353/SAMN04244580.contigs.fa.gz
SAMN03216776	Brevibacterium linens	86.326	1703	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium linens	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_311/SAMN03216776.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_311/SAMN03216776.contigs.fa.gz
SAMN07658235	Mycolicibacter sinensis	86.381	875328	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacter	Mycolicibacter sinensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_503/SAMN07658235.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_503/SAMN07658235.contigs.fa.gz
SAMN00118193	Ectothiorhodospira sp. BSL-9	86.983	1442136	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodospira	Ectothiorhodospira sp. BSL-9	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00118193.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00118193.contigs.fa.gz
SAMN06295950	Arthrobacter crystallopoietes	87.321	37928	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter crystallopoietes	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06295950.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06295950.contigs.fa.gz
SAMN08178025	Bosea vaviloviae	87.937	1526658	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	Bosea vaviloviae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_532/SAMN08178025.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_532/SAMN08178025.contigs.fa.gz
SAMN04488546	Geodermatophilus obscurus	88.01	1861	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04488546.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_368/SAMN04488546.contigs.fa.gz
SAMN02142155	Amycolatopsis orientalis	88.155	31958	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis orientalis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_273/SAMN02142155.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_273/SAMN02142155.contigs.fa.gz
SAMN06299279	Salinicola tamaricis	88.385	1771309	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Salinicola	Salinicola tamaricis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06299279.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06299279.contigs.fa.gz
SAMN03080605	Arenibacter algicola	88.468	616991	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenibacter	Arenibacter algicola	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_306/SAMN03080605.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_306/SAMN03080605.contigs.fa.gz
SAMN05921184	Microcystis aeruginosa	88.569	1126	Cyanobacteria		Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_422/SAMN05921184.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_422/SAMN05921184.contigs.fa.gz
SAMN05660816	Niastella koreensis	88.735	354356	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niastella	Niastella koreensis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660816.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_413/SAMN05660816.contigs.fa.gz
SAMN05781237	Trichodesmium erythraeum	88.917	1206	Cyanobacteria		Oscillatoriales	Microcoleaceae	Trichodesmium	Trichodesmium erythraeum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_417/SAMN05781237.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_417/SAMN05781237.contigs.fa.gz
SAMN06295984	Sphingopyxis terrae	88.99	33052	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis terrae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06295984.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_448/SAMN06295984.contigs.fa.gz
SAMEA3864775	Actinoplanes sp. SE50/110	89.07000000000001	134676	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes sp. SE50/110	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_198/SAMEA3864775.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_198/SAMEA3864775.contigs.fa.gz
